city,seed,backbone,phase,K,eps,kappa,gating,boundary_frac,macroCatMRR,CatMRR,HR20,NDCG20,Coverage,Gini,LT20
nyc_tist,42,B_blind,kappa,8,0.02,0.0,double,0.2568,0.22641591395733046,0.2803172058174838,0.07010507287312168,0.034517331351844725,0.18660647103085026,0.97313765784444,0.015876738
nyc_tist,42,B_blind,kappa,8,0.02,0.25,double,0.2568,0.2544631381122231,0.31502888585563515,0.06970963732911535,0.03329891256890305,0.2237271131176323,0.9664296320402057,0.022124618
