seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
45,B_blind,UNI_mean,0.5,0.6025708795645422,0.6544199160528495,0.07096658400288156,0.032377061861183165,0.15700750127234342,0.011252329712298463,0.19779835750480518,0.9644644164086196,1.6994970435593766,1
45,B_blind,UNI_glob,1.0,0.6024557126165668,0.6572803726277323,0.07068041353363358,0.032262936183919545,0.15719401569861513,0.10173855469772126,0.3167918923641447,0.9468094819207562,1.7853742486938224,1
45,B_full,BASE,,0.6693387652904492,0.6992648203258093,0.05814188221213656,0.027046363176171963,0.1685736628994053,0.007703866706280893,0.08177529267866504,0.9902344456595367,1.3180933879842334,0
45,B_full,SIT,0.05,0.6685913805086421,0.698381921439794,0.05789055806336073,0.026951714786856793,0.17233887945465773,0.00812360445938988,0.08264896033548838,0.9899944325304508,1.270805438434261,0
45,B_full,Steck-b,0.25,0.6725430686221573,0.7030759836392461,0.057148170427895106,0.026699960980495638,0.1588013591945497,0.010341498724397852,0.08963830159007513,0.9894017469885514,1.3436330564193173,0
45,B_full,UNI_mean,0.05,0.6694016433108357,0.6992895579367406,0.058248376625544385,0.027073408021182317,0.16856544511445712,0.0077139404127548016,0.08177529267866504,0.9902334438042797,1.3169160679908702,0
45,B_full,UNI_glob,1.0,0.6694411069448923,0.7000372691126888,0.05637720302270212,0.02656464103498754,0.17235286258941956,0.0720244798576557,0.1217892713611742,0.9881916440149345,1.27684252732559,0
45,B_blind,Steck-a,,0.7335128521308235,0.7709840417991914,0.06974950312896946,0.030714841864764832,,0.0,0.0,0.0,,0
46,B_blind,BASE,,0.6010386490433742,0.6533808625222062,0.07093807372095647,0.03236373627534577,0.1573130107964186,0.011559577781393507,0.1965752227852525,0.964207051381178,1.6582448047719018,1
46,B_blind,SIT,0.1,0.6119534120588539,0.6629908223872544,0.07230162986250618,0.03274814140835138,0.15428032529535105,0.011760212415473884,0.2138738423903547,0.9630610037762961,1.6113396230624437,1
46,B_blind,Steck-b,0.5,0.6303664529232882,0.6813672851680993,0.07135602668975118,0.03188061706306376,0.10920225444710965,0.01882691723609709,0.24515114450463044,0.9563847130992968,1.546939904799954,2
46,B_blind,UNI_mean,2.0,0.6313722932913326,0.6511721132062616,0.06742514169387001,0.031334494254725925,0.19142237198914594,0.007576266476879074,0.18049973789970294,0.9721739792326347,2.859233771399166,1
46,B_blind,UNI_glob,1.0,0.6024557126165668,0.6572803726277323,0.07068041353363358,0.032262936183919545,0.15719401569861513,0.10173855469772126,0.3167918923641447,0.9468094819207562,1.6108557619640882,1
46,B_full,BASE,,0.6711922245178099,0.7034744101947001,0.05832974317810937,0.027068334429466434,0.1625315477494385,0.012553516693372102,0.12161453782980954,0.9884401531112947,1.6857821536548672,1
46,B_full,SIT,0.05,0.6709053027423472,0.7033334359995393,0.058027072081677365,0.026895071467425372,0.16615244343424918,0.013424052779884304,0.12248820548663289,0.9881095646393829,1.582334003260776,1
46,B_full,Steck-b,0.25,0.6750502656765718,0.707708527093916,0.05712846420766663,0.026716218136615292,0.1529841334152954,0.018093215523326465,0.13332168443124234,0.9869527242810459,1.6706767060004608,1
46,B_full,UNI_mean,0.05,0.6709169253661469,0.7029888169659184,0.05838716093105785,0.02710791292111844,0.16239884915244052,0.012306710896019599,0.12109033723571554,0.9885168861295393,1.6783563691061933,1
46,B_full,UNI_glob,0.75,0.6718323883091605,0.7049096397768984,0.05729923313614083,0.026791929373872585,0.1637652641089214,0.05265022468802117,0.1623274506377774,0.9865389812360665,1.6378209650537296,1
46,B_blind,Steck-a,,0.7335128521308235,0.7709840417991914,0.06974950312896946,0.030714841864764832,,0.0,0.0,0.0,,0
