seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
42,B_blind,BASE,,0.3596187169858741,0.4511885819222601,0.10441216857293671,0.040019669081534356,0.12593403204834686,0.2382303334259856,0.6717791411042945,0.7451459563351057,3.578104822420251,1
42,B_blind,SIT,0.5,0.3847889590127849,0.46631927660466305,0.11326752686480564,0.04352542133232316,0.1837843097503226,0.25712919029067816,0.7079754601226994,0.7306597962298205,2.5144867861800657,1
42,B_blind,Steck-b,0.05,0.3578251665635036,0.44891118631669685,0.10489730595766458,0.040143680765520634,0.12546599479601214,0.24079003060449916,0.6760736196319018,0.7429504226261006,3.5856434213836814,1
42,B_blind,UNI_mean,0.05,0.3592977530033006,0.4508915129226707,0.10429988435492987,0.040016515543583264,0.12613086253538278,0.2389011222456267,0.6726993865030675,0.7448587039541987,3.5973053412464773,1
42,B_blind,UNI_glob,0.05,0.35919904471490116,0.45075733210817637,0.10451004451118771,0.04001745902387959,0.12581179419797775,0.24986419808337804,0.6769938650306748,0.739617031329755,3.5688843280204776,1
42,B_full,BASE,,0.4291388597879687,0.4932399411191014,0.11026871824537533,0.04320711769631918,0.33559796581774143,0.052079754347357496,0.40828220858895703,0.9210943099025797,2.774064061694883,1
42,B_full,SIT,0.25,0.43800357704045717,0.49583706407470873,0.11244899838709707,0.04403899145770374,0.3715421479801599,0.057035052260325,0.41226993865030676,0.9168272828048609,1.9794934357679002,2
42,B_full,Steck-b,0.05,0.4278588619291737,0.491709835021555,0.11070360765318325,0.04328936373257255,0.33082572179600717,0.0522001259156002,0.4098159509202454,0.9205009351821829,2.748512610904171,1
42,B_full,UNI_mean,0.05,0.4285017486389344,0.4927664224735008,0.11007768497949581,0.04317223984596153,0.33619544650761957,0.05256381282893572,0.40828220858895703,0.9210056334367347,2.7752323777930643,1
42,B_full,UNI_glob,0.05,0.4289715476237967,0.4928921176300534,0.11031871625108597,0.04322040809091709,0.3371947836354506,0.0561703314160586,0.4134969325153374,0.9203402822253781,2.7743998195796036,1
42,B_blind,Steck-a,,0.4940667122191062,0.5847852070797916,0.10401604530154826,0.03945225457476761,,0.0,0.0,0.0,,0
43,B_blind,BASE,,0.3596187169858741,0.4511885819222601,0.10441216857293671,0.040019669081534356,0.12593403204834686,0.2382303334259856,0.6717791411042945,0.7451459563351057,3.5758405309629233,1
43,B_blind,SIT,0.5,0.384772677034934,0.46629249905797326,0.11331569062157866,0.043537280112433345,0.18379868580027023,0.25708700880291163,0.7079754601226994,0.7306809870232069,2.513123893196089,1
43,B_blind,Steck-b,0.05,0.3578251665635036,0.44891118631669685,0.10489730595766458,0.040143680765520634,0.125466653795257,0.24078900178708498,0.6760736196319018,0.742950670047162,3.5832489421553877,1
43,B_blind,UNI_mean,0.05,0.3592974100642443,0.45089119763526936,0.10429988435492987,0.04001637422324735,0.12613070721041844,0.2389021510630409,0.6726993865030675,0.7448578032657938,3.5955127572910746,1
43,B_blind,UNI_glob,0.05,0.35919904471490116,0.45075733210817637,0.10451004451118771,0.04001745902387959,0.12581179419797775,0.24986419808337804,0.6769938650306748,0.739617031329755,3.566922765237052,1
43,B_full,BASE,,0.432450568297486,0.4956243200844264,0.1102391980576977,0.04329609635240582,0.3381813408548548,0.05190228340411877,0.4165644171779141,0.9202502752401513,2.7789186941380573,1
43,B_full,SIT,0.25,0.4398776330980719,0.4968205731487948,0.11184970752271427,0.043986751512832864,0.37459966376828396,0.05666107729334586,0.4187116564417178,0.9159916910705674,2.004263204073674,2
43,B_full,Steck-b,0.05,0.431363223394549,0.49445437190402347,0.11020253704118026,0.04326202362379853,0.33319576709326293,0.05191360040364676,0.4171779141104294,0.9196744260730798,2.747252562076369,1
43,B_full,UNI_mean,0.05,0.4318758868090293,0.49519512348564615,0.10975402520784533,0.04319628762512104,0.3386635337557108,0.05224950921008243,0.4162576687116564,0.9202136761739261,2.777551608658931,1
43,B_full,UNI_glob,0.05,0.432286018637152,0.49528492252241646,0.11022273141987439,0.04327934824022795,0.33955125812704057,0.05594399170171741,0.42208588957055215,0.9194947917550971,2.7776830772203156,1
43,B_blind,Steck-a,,0.4940667122191062,0.5847852070797916,0.10401604530154826,0.03945225457476761,,0.0,0.0,0.0,,0
44,B_blind,BASE,,0.3596187169858741,0.4511885819222601,0.10441216857293671,0.040019669081534356,0.12593403204834686,0.2382303334259856,0.6717791411042945,0.7451459563351057,3.578104822420251,1
44,B_blind,SIT,0.5,0.38479162271285566,0.46631969471356577,0.11328014329006326,0.04353143375395235,0.18379087519751316,0.25712919029067816,0.7079754601226994,0.7306536245891595,2.514801922722082,1
44,B_blind,Steck-b,0.05,0.3578249216070349,0.44891095098656203,0.10489730595766458,0.040143680765520634,0.12546606372633282,0.24079003060449916,0.6760736196319018,0.7429499924795357,3.5856304945788806,1
44,B_blind,UNI_mean,0.05,0.3592977530033006,0.4508915129226707,0.10429988435492987,0.040016515543583264,0.12613086253538278,0.2389011222456267,0.6726993865030675,0.7448587039541987,3.597305341246477,1
44,B_blind,UNI_glob,0.05,0.35919904471490116,0.45075733210817637,0.10451004451118771,0.04001745902387959,0.12581179419797775,0.24986419808337804,0.6769938650306748,0.739617031329755,3.5688843280204776,1
44,B_full,BASE,,0.42963949746115415,0.4925644660223576,0.10897137454130613,0.042946236246571054,0.33885989621873447,0.0522047556079532,0.4076687116564417,0.9215487356057905,2.796453235217636,1
44,B_full,SIT,0.25,0.43743366331154376,0.4943484913488091,0.11166326323778726,0.04388261883643351,0.37494301792365664,0.05693577135965763,0.4119631901840491,0.9171274686168158,2.0104412079138774,2
44,B_full,Steck-b,0.05,0.4286660155652644,0.49146692584616974,0.10907037997651516,0.04299855755163224,0.33383508173053117,0.05246504636886304,0.41134969325153375,0.9209358038915418,2.761745393220618,1
44,B_full,UNI_mean,0.05,0.4287360857632542,0.49185936711998596,0.10933456486905893,0.043028956680213955,0.3395512247779575,0.05264869023559681,0.4092024539877301,0.9214773495801447,2.799254691677457,1
44,B_full,UNI_glob,0.05,0.42949050899500857,0.49219614656359295,0.10913330767784102,0.04299227086513221,0.3402595713032685,0.05616210092400156,0.41687116564417176,0.9207881184492985,2.7968691114264828,1
44,B_blind,Steck-a,,0.4940667122191062,0.5847852070797916,0.10401604530154826,0.03945225457476761,,0.0,0.0,0.0,,0
45,B_blind,BASE,,0.3596187169858741,0.4511885819222601,0.10441216857293671,0.040019669081534356,0.12593403204834686,0.2382303334259856,0.6717791411042945,0.7451459563351057,3.578104822420251,1
45,B_blind,SIT,0.5,0.384790460536435,0.46632050612371384,0.11326752686480564,0.04352572828302372,0.183783256235208,0.257128675882086,0.7079754601226994,0.7306605331280074,2.5145785142627335,1
45,B_blind,Steck-b,0.05,0.3578251665635036,0.44891118631669685,0.10489730595766458,0.040143680765520634,0.12546599479601214,0.24079003060449916,0.6760736196319018,0.7429504226261006,3.5856434213836814,1
45,B_blind,UNI_mean,0.05,0.3592977530033006,0.4508915129226707,0.10429988435492987,0.040016515543583264,0.12613086253538278,0.2389011222456267,0.6726993865030675,0.7448587039541987,3.5973053412464773,1
