seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
42,B_blind,BASE,,0.35228738515786107,0.4442066354358284,0.04322862822630451,0.016062167191597383,0.24569144953281247,0.009919010116418134,0.3076923076923077,0.9624972508499654,1.8042438872866873,1
42,B_blind,SIT,0.05,0.3514276261488357,0.44334079254763403,0.0429818478834112,0.01598401556417908,0.24545238520327475,0.009970631660858957,0.3086396362258431,0.9619786564953707,1.465549092277295,0
42,B_blind,Steck-b,0.1,0.35701910364523637,0.4459227374335667,0.044785613955799164,0.016738348268779762,0.20775979435182568,0.011534276159730848,0.31432360742705573,0.9591837733136916,1.8186499818242134,1
42,B_blind,UNI_mean,0.05,0.35187658963884505,0.4435194284834355,0.042958269318880804,0.015900025814040996,0.24620324126558532,0.00987227169022393,0.3071239105721864,0.9625958282376972,1.7955940366529402,1
42,B_blind,UNI_glob,0.05,0.3522685309229373,0.44415622141383276,0.043229287437294865,0.01606103865191172,0.24570028909723626,0.010993645117410824,0.31186055323986356,0.962236376036371,1.804877470447699,1
42,B_full,BASE,,0.37279590584667116,0.48058314635615,0.3742486539289695,0.16961352952022044,0.3635007379951386,0.04465159044176347,0.14399393709738537,0.9816034908964273,1.8827650921686143,1
42,B_full,SIT,0.25,0.3693328883413171,0.4755736813210021,0.36669606600187327,0.16542267063113922,0.36321387675727407,0.049170219534730594,0.16312997347480107,0.9798293189039653,2.0247052825728664,1
42,B_full,Steck-b,0.5,0.39944243971692517,0.5020332881114801,0.38354227260266144,0.17601886566058178,0.2161609274370135,0.060316985451220516,0.2413793103448276,0.9743127765933854,1.449366429688717,0
42,B_full,UNI_mean,0.75,0.3693031152321673,0.4759731410166306,0.3729394573349443,0.1656923918459271,0.3593962572105036,0.04709907962216779,0.14077302008336492,0.9817910376401722,1.968964587769088,1
42,B_full,UNI_glob,0.25,0.3728463189849186,0.4807987705999642,0.3713520530134624,0.16864946647873474,0.3638250247149265,0.06542961134060286,0.15403561955286094,0.9810844258877167,1.9011692582687132,1
42,B_blind,Steck-a,,0.4354193014826922,0.5096788499245551,0.04759162793766427,0.017391938462720143,,0.0,0.0,0.0,,0
43,B_blind,BASE,,0.35228738515786107,0.4442066354358284,0.04322862822630451,0.016062167191597383,0.24569144953281247,0.009919010116418134,0.3076923076923077,0.9624972508499654,1.5852984258548475,1
43,B_blind,SIT,0.25,0.35392964832542717,0.44225930913330214,0.043331406282677405,0.016085078221410233,0.2462362506580551,0.010097243965163559,0.3103448275862069,0.9620531439524438,1.6083843992341538,1
43,B_blind,Steck-b,0.1,0.3568253943460139,0.44590777342634286,0.044778197832157536,0.016710544696579815,0.2099794870235499,0.011397548825722926,0.31432360742705573,0.9594075041203249,1.577417063604775,1
43,B_blind,UNI_mean,0.25,0.3521072535121636,0.44079413692683606,0.04233079462905134,0.015563033913318076,0.24853080305594583,0.009791002635894863,0.3059871163319439,0.9632432010127197,1.5809467575650906,1
43,B_blind,UNI_glob,0.05,0.3522685309229373,0.44415622141383276,0.043229287437294865,0.01606103865191172,0.24570028909723626,0.010993645117410824,0.31186055323986356,0.962236376036371,1.5791175064370682,1
43,B_full,BASE,,0.3713267607282218,0.47946284083634405,0.3742387480655173,0.16998979068911418,0.3627227360958971,0.04522396180975439,0.14399393709738537,0.9814887896731979,3.348882750312143,1
43,B_full,SIT,2.0,0.3698496524140171,0.46464900642098045,0.3524889887670951,0.1611696363701701,0.3542247947040876,0.07381497312206002,0.18245547555892383,0.9756711813837811,1.8509485339997673,1
43,B_full,Steck-b,0.5,0.3980624264362093,0.5012172596836149,0.38372099241140956,0.1759853956028377,0.2259041021017783,0.05951231719674561,0.2370215990905646,0.9747568911567142,2.4625665369387164,1
43,B_full,UNI_mean,2.0,0.38060849841116107,0.47547623072876694,0.36675349306412564,0.1666873108006246,0.34603841495095733,0.05590892411177124,0.14304660856384993,0.9821907354604045,3.30874668459407,1
43,B_full,UNI_glob,0.1,0.3712702075187477,0.47938896702025835,0.37316993458112396,0.16964134537938994,0.36265056720246175,0.05351270782233079,0.1479727169382342,0.9813321649445135,3.344788216297758,1
43,B_blind,Steck-a,,0.4354193014826922,0.5096788499245551,0.04759162793766427,0.017391938462720143,,0.0,0.0,0.0,,0
44,B_blind,BASE,,0.35228738515786107,0.4442066354358284,0.04322862822630451,0.016062167191597383,0.24569144953281247,0.009919010116418134,0.3076923076923077,0.9624972508499654,1.5919754587933839,1
44,B_blind,SIT,0.25,0.3539191364040095,0.44224618438505026,0.04336354281845773,0.016092509553742095,0.24623652339369304,0.010100731907191506,0.3103448275862069,0.9620535781278918,1.6165579245878443,1
44,B_blind,Steck-b,0.1,0.3568307896829043,0.4459129749784173,0.044778197832157536,0.01671082426107994,0.2099771656382739,0.011398944002825161,0.31432360742705573,0.9594064737301291,1.5738693408396696,1
44,B_blind,UNI_mean,0.25,0.3520862077491886,0.4407828204473406,0.0423505709587623,0.01557061935207584,0.24852809504612516,0.00979030504739572,0.3059871163319439,0.9632434381240602,1.5873837583687755,1
