seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
42,B_blind,BASE,,0.36411221177652947,0.4542616760541081,0.04457895039043113,0.018095840691752598,0.23268640889309572,0.013391278248667713,0.15465754744244292,0.9633795616947292,3.6634908666664088,1
42,B_blind,SIT,0.25,0.37513960704337185,0.4595849411704245,0.04555422730088951,0.018340392366898346,0.24078954357527346,0.013728810050776453,0.16101531644350256,0.9619300297703355,3.084183790810765,1
42,B_blind,Steck-b,0.1,0.37440002523269955,0.4573349438378881,0.046674502597338643,0.01910113006362007,0.1923401023041173,0.01464974353563082,0.1666024467777671,0.9603949663197322,3.427649242152091,2
42,B_blind,UNI_mean,0.25,0.3652192675183718,0.455018650356273,0.044308150245450026,0.018137219581827357,0.2322269397882916,0.013296381122192537,0.15523552644253927,0.9634525857791447,3.6810951659325,1
42,B_blind,UNI_glob,1.5,0.37018975627134243,0.46346722118269246,0.034744526348420034,0.015004040606622231,0.21523522585692584,0.6359153263828773,0.3219343030536557,0.9055262082487117,3.5929530480152265,1
42,B_full,BASE,,0.34595771172002315,0.4100337138921142,0.02036449895494177,0.008238321733339417,0.3253174297658956,0.082181988070434,0.30835179655139194,0.9423085439783709,2.7104806731520847,3
42,B_full,SIT,0.05,0.3463962008926014,0.4099121002050478,0.020212109766005026,0.008207831792172935,0.3276540265462165,0.08235668505240323,0.30907427030151235,0.9422611771703424,2.679092194890458,3
42,B_full,Steck-b,0.1,0.3469662711316996,0.4074366185295395,0.02043263391373764,0.008266571039748266,0.3107725898826293,0.08565220337908891,0.3187554185531259,0.9399524154806478,2.7140087033243896,3
42,B_full,UNI_mean,2.0,0.3503948607262391,0.4147577081998408,0.019884468960464426,0.008114096099546242,0.3185329952155748,0.07980848160742561,0.3087371158847895,0.9424006686527853,2.578909262767544,3
42,B_full,UNI_glob,0.05,0.34577621855694496,0.4096634510298083,0.020272344047964016,0.008206162022980761,0.3259380636493674,0.09080684263806646,0.317165976302861,0.940977906038236,2.7116434284741167,3
42,B_blind,Steck-a,,0.4690981718971846,0.5470311586613555,0.04599362251121753,0.018500132226407652,,0.0,0.0,0.0,,0
