seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
43,B_full,SIT,0.05,0.7440968721780419,0.7607055264616184,0.045547967142983474,0.01839135988829204,0.11283207122659585,0.005965136589694565,0.0548940776248647,0.9946069142065608,2.443819559107139,1
43,B_full,Steck-b,0.05,0.7461344757431192,0.7620651601572193,0.045079218661562184,0.018294593601801985,0.10853660253519444,0.005349178795964029,0.05597649605690428,0.9946829068735463,2.455316054503205,1
43,B_full,UNI_mean,0.05,0.7463871883716408,0.762274315250388,0.045283075864267316,0.018318347594908066,0.1104699737161354,0.004890949699659349,0.053811659192825115,0.9947428195268482,2.4532945888740185,1
43,B_full,UNI_glob,0.05,0.7466386349533164,0.7623335364660901,0.04530856667316826,0.01833431672158137,0.11058661068016258,0.005626563757397036,0.05597649605690428,0.9947360496808715,2.451692382678379,1
43,B_blind,Steck-a,,0.7919231756182546,0.8066172805645108,0.06483085028511269,0.025748385912141115,,0.0,0.0,0.0,,0
44,B_blind,BASE,,0.7478521705659756,0.7654431687768602,0.0655363527424868,0.026274261307815048,0.09844821386991028,0.03994615526832814,0.292098345446111,0.9286131083023468,1.9408386188742146,1
44,B_blind,SIT,0.25,0.7519522499850634,0.7676207472020669,0.06551946698347813,0.026353709909233313,0.09994945365574437,0.03906776943275141,0.3111179836090923,0.928511851608004,1.5768923481824326,1
44,B_blind,Steck-b,0.05,0.7477055611469954,0.765535314401021,0.06555089912800093,0.026280547689002537,0.09531427184296988,0.04008892694658162,0.29395391990103603,0.9284651720923527,1.9477051666802931,1
44,B_blind,UNI_mean,0.05,0.7466576149015248,0.7649694849395152,0.06567516682139304,0.02630935673786167,0.09828087768647578,0.04054715603002021,0.29364465749188184,0.9283200343993456,1.9818989761163859,1
44,B_blind,UNI_glob,0.05,0.7480970639189491,0.76566811569723,0.0654891914863258,0.02626348600889861,0.09840071353313293,0.043805069709211886,0.299366012061234,0.9275984581353045,1.9410133755616088,1
44,B_full,BASE,,0.7521111772798575,0.765881698574398,0.044808184454489676,0.018177017977445257,0.11049622133627211,0.004640759325594465,0.058605226534714706,0.9948646939954768,1.5538414927687498,1
44,B_full,SIT,0.05,0.7509332035410388,0.7647874165275929,0.04471584012172599,0.018169889038920955,0.11241406602454147,0.005179212503293245,0.05906912014844596,0.9947823515754477,1.5255270105997687,1
44,B_full,Steck-b,0.05,0.7516148006383282,0.7656915421111848,0.04468117372840061,0.018173033635137593,0.10815543351717055,0.004977972426527825,0.05891448894386887,0.9948163904568947,1.5381635804269767,1
44,B_full,UNI_mean,0.05,0.7516766109614625,0.7659821504922026,0.044707440344528976,0.01816307915493496,0.11044718947024759,0.004877352387638576,0.058759857739291786,0.9948242490121846,1.5399771139184484,1
44,B_full,UNI_glob,0.05,0.7520915097306603,0.7658457066805581,0.04482680382794775,0.018181066894186467,0.11077791934528455,0.005478353162298041,0.05968764496675429,0.9948382500073885,1.5587794303372404,1
44,B_blind,Steck-a,,0.7919231756182546,0.8066172805645108,0.06483085028511269,0.025748385912141115,,0.0,0.0,0.0,,0
45,B_blind,BASE,,0.7478521705659756,0.7654431687768602,0.0655363527424868,0.026274261307815048,0.09844821386991028,0.03994615526832814,0.292098345446111,0.9286131083023468,2.706380032944337,1
45,B_blind,SIT,0.05,0.7473354901058341,0.7653443274668943,0.06552329829394848,0.026256638532723652,0.09832590020028972,0.04007125040784723,0.29673728158342355,0.928408731198066,2.6853098694028836,1
45,B_blind,Steck-b,0.05,0.7476254949315431,0.7655310475221836,0.0655004648766869,0.02625887542474666,0.09619388188095421,0.04002365988344813,0.2941085511056131,0.9284884664347262,2.7047513612924337,1
45,B_blind,UNI_mean,0.05,0.7476842021603574,0.765421357821205,0.06557126406772071,0.026280193036019056,0.09843434989750736,0.04004541558162777,0.2925622390598423,0.9285407396202439,2.7056969520066763,1
45,B_blind,UNI_glob,0.05,0.7480970639189491,0.76566811569723,0.0654891914863258,0.02626348600889861,0.09840071353313293,0.043805069709211886,0.299366012061234,0.9275984581353045,2.7072016164472594,1
45,B_full,BASE,,0.7511001712700432,0.7652513100321846,0.044784528280127564,0.018271186452087893,0.1103597440351335,0.00463803986083997,0.05705891448894387,0.9947394949475394,2.444040613789156,1
45,B_full,SIT,0.05,0.7482078409628141,0.7633479269889862,0.04483016488839509,0.01827886411738113,0.11299095149508574,0.0057734146146481615,0.05798670171640637,0.994571443476828,2.435228344156014,1
45,B_full,Steck-b,0.05,0.7505992094958256,0.7649624054748768,0.04465807170205808,0.018289454296542274,0.1086080464356961,0.005214565486343164,0.05891448894386887,0.9946595679567476,2.445779143621182,1
45,B_full,UNI_mean,0.05,0.7506910706265428,0.7650436232164484,0.044707723364612977,0.018277027207502038,0.1105156070695241,0.0047305015170148205,0.05705891448894387,0.9947197606720048,2.4447441775863843,1
45,B_full,UNI_glob,0.05,0.7510577281322617,0.7652028472703609,0.044730221774208156,0.01825661272660371,0.11060504161599014,0.005369574731475385,0.05891448894386887,0.9947149087878582,2.443625620191648,1
45,B_blind,Steck-a,,0.7919231756182546,0.8066172805645108,0.06483085028511269,0.025748385912141115,,0.0,0.0,0.0,,0
46,B_blind,BASE,,0.7478521705659756,0.7654431687768602,0.0655363527424868,0.026274261307815048,0.09844821386991028,0.03994615526832814,0.292098345446111,0.9286131083023468,2.706380032944337,1
46,B_blind,SIT,0.05,0.7473354901058341,0.7653443274668943,0.06552329829394848,0.026256638532723652,0.09832590020028972,0.04007125040784723,0.29673728158342355,0.928408731198066,2.6853098694028836,1
46,B_blind,Steck-b,0.05,0.7476254949315431,0.7655310475221836,0.0655004648766869,0.02625887542474666,0.09619388188095421,0.04002365988344813,0.2941085511056131,0.9284884664347262,2.7047513612924337,1
46,B_blind,UNI_mean,0.05,0.7476842021603574,0.765421357821205,0.06557126406772071,0.026280193036019056,0.09843434989750736,0.04004541558162777,0.2925622390598423,0.9285407396202439,2.7056969520066763,1
46,B_blind,UNI_glob,0.05,0.7480970639189491,0.76566811569723,0.0654891914863258,0.02626348600889861,0.09840071353313293,0.043805069709211886,0.299366012061234,0.9275984581353045,2.7072016164472594,1
46,B_full,BASE,,0.746438551767323,0.7611190654093888,0.04480494613024108,0.018197939818074847,0.11273967017570231,0.0054348417873147144,0.05814133292098345,0.9946252309312669,2.4718495636145064,1
46,B_full,SIT,0.05,0.743875272358576,0.7594696538021911,0.04490468570472287,0.01823260112006723,0.11548587833471977,0.006557978962998998,0.05891448894386887,0.994455827509825,2.462034081380201,1
46,B_full,Steck-b,0.05,0.7458265884871689,0.7607800724546961,0.04472107302423532,0.018190747829923522,0.11111890352532149,0.0059583379345959486,0.06046080098963971,0.9945437610766397,2.472904231853779,1
46,B_full,UNI_mean,0.05,0.7460494446343696,0.7608967022772641,0.04474543818950147,0.018181555318995825,0.112942357931956,0.005532742365400472,0.05814133292098345,0.9946030295033412,2.472641287050152,1
46,B_full,UNI_glob,0.05,0.7464555459369688,0.7610996004125521,0.04477003480500717,0.018186133630454803,0.1130242694239728,0.006329544279110434,0.060306169785062626,0.9945987995585821,2.471429718014766,1
46,B_blind,Steck-a,,0.7919231756182546,0.8066172805645108,0.06483085028511269,0.025748385912141115,,0.0,0.0,0.0,,0
