seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
42,B_blind,BASE,,0.21083230811987883,0.2758205029106338,0.0242841652636069,0.01188024771596539,0.4828062530827058,0.00573856501224775,0.024756335282651074,0.9939711111601917,4.825753158697477,1
42,B_blind,SIT,1.5,0.3066041954553554,0.3320233001373855,0.015311776084161162,0.006846456641254553,0.511468487103338,0.16940830770688742,0.08421052631578947,0.973734579489709,1.2897012896947555,0
42,B_blind,Steck-b,2.0,0.39786012260293935,0.4349764109364981,0.014375441407241115,0.006006985949259982,0.2901000351599234,0.16816687657136836,0.0884990253411306,0.9696359337597347,1.8306896470570462,1
42,B_blind,UNI_mean,1.0,0.22478996651636898,0.3021650783777382,0.023896275222847305,0.011607597452175131,0.4411819058412722,0.005742062024166657,0.025146198830409357,0.9939112301042934,4.335293787992878,1
42,B_blind,UNI_glob,2.0,0.26963676423408933,0.3659805845006865,0.014251678297155936,0.005810990745483739,0.3710453891274378,0.8763008838659367,0.05224171539961014,0.9889588451008156,4.955741751088381,1
42,B_full,BASE,,0.4559535299617671,0.5166908638634782,0.022917768416441234,0.009208148270034886,0.28242516153571834,0.14026087708823337,0.39766081871345027,0.9305812424317037,1.8900436544295605,1
42,B_full,SIT,0.25,0.46191073394230686,0.5176305375190929,0.02174750578244053,0.00866104522022167,0.29056420612073475,0.14708350971184805,0.41637426900584795,0.9259731714546153,1.3141160640101444,0
42,B_full,Steck-b,0.5,0.4643530693708342,0.5145720710623977,0.01953974790758038,0.007884243259560067,0.26623887713960126,0.16613162838986645,0.4348927875243665,0.9180479078440884,1.8329353427871318,1
42,B_full,UNI_mean,1.5,0.4569399970269244,0.5188374297685178,0.019833182357887922,0.008128597149706871,0.27380540019364025,0.14310393213432665,0.402729044834308,0.928526905847326,1.710016609803856,1
42,B_full,UNI_glob,2.0,0.47022923764421204,0.5288706444430962,0.011712049580912263,0.005123897881652217,0.27941633574197755,0.8627360447217808,0.5290448343079922,0.8722456841112745,1.7674071506833449,1
42,B_blind,Steck-a,,0.5235362459075739,0.5952068423831048,0.021421602141577456,0.007894113414623991,,0.0,0.0,0.0,,0
43,B_blind,BASE,,0.21083230811987883,0.2758205029106338,0.0242841652636069,0.01188024771596539,0.4828062530827058,0.00573856501224775,0.024756335282651074,0.9939711111601917,4.825551492158005,1
43,B_blind,SIT,1.5,0.3066043999578459,0.3320235820439604,0.015311776084161162,0.006846456641254553,0.511477679649528,0.1694118046995259,0.08421052631578947,0.9737338228304944,1.2895285310271778,0
43,B_blind,Steck-b,2.0,0.39785672274903594,0.4349724677658767,0.014375441407241115,0.006006985949259982,0.29010754211091283,0.1681703735642674,0.0884990253411306,0.9696350898461241,1.8303614375928599,1
43,B_blind,UNI_mean,1.0,0.22479118768838327,0.30216655702035683,0.023896275222847305,0.011608278759894017,0.44122735294997684,0.005742062024166657,0.025146198830409357,0.9939111673901964,4.331663756960451,1
43,B_blind,UNI_glob,2.0,0.26963676423408933,0.3659805845006865,0.014251678297155936,0.005810990745483739,0.3710453891274378,0.8763008838659367,0.05224171539961014,0.9889588451008156,4.955287873414051,1
43,B_full,BASE,,0.4425395140886726,0.50407058461126,0.02313187220159839,0.00980281077814031,0.282613744812914,0.14522310967559346,0.408187134502924,0.9279514917365996,1.77756878811735,1
43,B_full,SIT,0.25,0.45153117878254095,0.5077751924903564,0.021085846010260787,0.008827798641940075,0.289893034307235,0.1536648498335065,0.43333333333333335,0.9230557007523237,1.2553100762376856,0
43,B_full,Steck-b,0.25,0.45119790849712,0.506363987031534,0.02204450164769223,0.00919714884714567,0.2719339479247613,0.1598825026029956,0.4327485380116959,0.9212176078280281,1.7668096631135009,1
43,B_full,UNI_mean,1.5,0.44364115137970095,0.505679356256377,0.021059626360002706,0.008590101102223526,0.272737335453511,0.14717792858135026,0.4155945419103314,0.9257243478211077,1.5584518407104582,1
