seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
45,B_full,UNI_glob,0.05,0.2915506062371952,0.3782111956742279,0.06580330258578507,0.026974538883476704,0.33304146120264133,0.0018960355057111692,0.098192902242543,0.9839142151251337,2.7957736390435275,1
45,B_blind,Steck-a,,0.3937161942657793,0.4752123545144389,0.11341952688155342,0.04292314014003209,,0.0,0.0,0.0,,0
46,B_blind,BASE,,0.2778619371003631,0.36941860929803916,0.11648948508974988,0.044524763271593104,0.28513474211393575,0.020809013375534077,0.28129762682342696,0.934204715229638,2.911792776479215,1
46,B_blind,SIT,0.1,0.2780685005662687,0.36865097147202674,0.11609242659986348,0.04438341575616001,0.2879460623403744,0.021038319006589905,0.2882647507075985,0.9336348247828021,2.630946518801132,1
46,B_blind,Steck-b,0.25,0.28346853762652996,0.37131539935528485,0.11873331933495242,0.04539800179102798,0.22579573858064644,0.030247498954349215,0.31809274983670804,0.9255616359009682,2.969432645242655,1
46,B_blind,UNI_mean,1.5,0.27931065520223314,0.35650294789135484,0.1133705393392256,0.04374118384768748,0.3086229817353309,0.01952224864970086,0.27912040060962334,0.9408202402685977,2.680782019588097,1
46,B_blind,UNI_glob,0.05,0.277858230428747,0.3693617007431762,0.11637444783681687,0.044504461145781625,0.28509178537101226,0.02332758526809134,0.286740692357936,0.9336264200492561,2.9060608193443196,1
46,B_full,BASE,,0.2897171118710653,0.3733464874760446,0.06972505580561152,0.02731520641418008,0.2994414637420613,0.021596422465263967,0.2736773350751143,0.9643004750584807,2.6752845768841875,1
46,B_full,SIT,0.1,0.2906097758736242,0.373110169370232,0.07023208760168057,0.027358494674325697,0.3023087218504518,0.02141165138906226,0.2769431743958197,0.9637416234060134,2.4680261634510345,1
46,B_full,Steck-b,0.1,0.2921081748101569,0.37446321868831095,0.070225129176135,0.027644970527436315,0.28004495300372595,0.024024977700038162,0.28238623993032874,0.962578244479662,2.708863721705394,1
46,B_full,UNI_mean,0.25,0.29035320585458363,0.373262896605094,0.07017932601610076,0.027428707575889322,0.2991883843213449,0.02040156950105858,0.2730241672109732,0.9648715740210041,2.6128084561192173,1
46,B_full,UNI_glob,0.05,0.2896457840202441,0.37325551785542277,0.06966710887064541,0.027291612129763183,0.299593375365701,0.024053404019442948,0.27912040060962334,0.9640127744688076,2.672488194415582,1
46,B_blind,Steck-a,,0.3937161942657793,0.4752123545144389,0.11341952688155342,0.04292314014003209,,0.0,0.0,0.0,,0
