seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
44,B_blind,UNI_mean,0.1,0.5731011632796026,0.6194310739299732,0.031495681153015286,0.014509881754671602,0.1922967454690488,0.006632128014269947,0.06757271688047758,0.9868660685330606,2.6964219562916747,1
44,B_blind,UNI_glob,1.5,0.5747967317019536,0.627968296048217,0.030307927363337647,0.014122644504233525,0.1896888643920614,0.21317161974264112,0.11520386129810746,0.9777221569640764,2.7504232481145365,1
44,B_full,BASE,,0.6391440142804843,0.6788449819819629,0.02275201245825219,0.010888021780609743,0.15988556187025327,0.04842402670429276,0.3221135526482916,0.9699854183772108,1.419641891814884,0
44,B_full,SIT,0.05,0.6382698796736277,0.6775775060836788,0.022918903017777947,0.010887348575080277,0.163161783567633,0.04938699474250243,0.322367585418519,0.9697136889029188,1.3181938624378589,0
44,B_full,Steck-b,0.25,0.6403006181026001,0.6793719357483987,0.021867838316566808,0.010521031900484033,0.1587053892491733,0.05794048416486104,0.3387526990981837,0.9669884162329294,1.3899332723694593,0
44,B_full,UNI_mean,2.0,0.6419278355892124,0.6824160805298926,0.023600366623626544,0.011124799250815248,0.15472395066389766,0.042997324293166904,0.32262161818874635,0.9708612895978606,1.4113065515261236,0
44,B_full,UNI_glob,0.05,0.6390319027063784,0.6787741425702095,0.02270355580273056,0.010871347507613203,0.16003369741197954,0.05289462305614444,0.328718404674203,0.9694262990425091,1.4127611689033839,0
44,B_blind,Steck-a,,0.6998412040423047,0.7351574439479525,0.0316155922760985,0.014208049464497708,,0.0,0.0,0.0,,0
45,B_blind,BASE,,0.5730573746544825,0.6192867354668828,0.03148105420956404,0.01453726507012011,0.19268059389803224,0.006616116670894667,0.06731868411025022,0.9868586138487685,2.673848359333337,1
45,B_blind,SIT,0.25,0.5890183232730916,0.6324366190284965,0.03196354656255065,0.014852776425480847,0.1877589664668063,0.008867997995330282,0.08662517464752953,0.9854472296484105,1.640062357289085,1
45,B_blind,Steck-b,1.0,0.6177080516032815,0.6655015952254023,0.0306508910186795,0.013657476245129346,0.12159403699516491,0.023954116374144477,0.120538549472882,0.9797605591663423,2.1838482422063916,1
45,B_blind,UNI_mean,0.1,0.5731269871044506,0.6194305894224668,0.031495681153015286,0.014517256562001913,0.1924822113831868,0.006630984346825134,0.06757271688047758,0.986859319834303,2.7711615206554425,1
45,B_blind,UNI_glob,1.5,0.5747967317019536,0.627968296048217,0.030307927363337647,0.014122644504233525,0.1896888643920614,0.21317161974264112,0.11520386129810746,0.9777221569640764,2.6276290298430873,1
45,B_full,BASE,,0.6390724977769565,0.6719344252484649,0.023356312122294432,0.011438263325264228,0.17717671331531099,0.02324847344421313,0.19255683983233837,0.9840787882529365,1.282419857710642,0
45,B_full,SIT,0.05,0.6397481830106235,0.6719395185014213,0.023119383579909385,0.011435134103276807,0.18020280528388086,0.023980420667006407,0.19319192175790678,0.9838179710488812,1.3256231179146067,0
45,B_full,Steck-b,0.25,0.6431911588963313,0.6755636461571849,0.022718330982815123,0.011205496294188226,0.17249551431822763,0.029140648545767246,0.20500444557347897,0.9823784273226257,1.353536479366532,0
45,B_full,UNI_mean,1.5,0.6410708651506766,0.6741120114375025,0.02336215741417187,0.011544532340936588,0.17486863950278653,0.020128548435092958,0.19395402006858886,0.9845561907788718,1.3490888971149122,0
45,B_full,UNI_glob,0.05,0.6390664268821985,0.6719043349826852,0.023307855466772796,0.011424024685224401,0.17729426461217387,0.0260127178543082,0.1975104788517719,0.9838829989987758,1.2807985227007908,0
45,B_blind,Steck-a,,0.6998412040423047,0.7351574439479525,0.0316155922760985,0.014208049464497708,,0.0,0.0,0.0,,0
46,B_blind,BASE,,0.5730573746544825,0.6192867354668828,0.03148105420956404,0.01453726507012011,0.19268059389803224,0.006616116670894667,0.06731868411025022,0.9868586138487685,1.7494585329973296,2
46,B_blind,SIT,0.25,0.5832368736301649,0.6323520571500605,0.03214152504341166,0.014801499006154845,0.18148982367111316,0.009248839266808351,0.08332274863457385,0.985359566872587,1.648037987745602,1
46,B_blind,Steck-b,1.0,0.6252378916758486,0.6718718231710619,0.031439892787678475,0.01421569979961794,0.12090331612854872,0.022027036601820222,0.12003048393242728,0.9805675430495089,1.9613473923449023,1
46,B_blind,UNI_mean,0.05,0.5727818153117553,0.6193873379535195,0.03153132475058649,0.014530072580128282,0.1918896646601224,0.006767080784602021,0.06769973326559126,0.9868197297343853,2.015957117499181,1
46,B_blind,UNI_glob,1.5,0.5747967317019536,0.627968296048217,0.030307927363337647,0.014122644504233525,0.1896888643920614,0.21317161974264112,0.11520386129810746,0.9777221569640764,1.6497856509698043,2
46,B_full,BASE,,0.639911012966325,0.6797005621244014,0.022396122886727137,0.010963426846688178,0.15924126398963342,0.04639859153640115,0.32567001143147467,0.969658730979613,1.541943550235855,1
46,B_full,SIT,0.05,0.6401681969269798,0.6797588047994787,0.022554854444003705,0.010962419607185813,0.16148617367006723,0.048136966186722044,0.3268131588974978,0.9692059089524971,1.5550353711824514,1
46,B_full,Steck-b,0.25,0.6426866136081076,0.6812659543602061,0.0220720548165832,0.01074885903777039,0.15848786210612828,0.05499439664816793,0.3423091578813667,0.9669808912406128,1.5949659492590875,1
46,B_full,UNI_mean,0.1,0.6401712725302604,0.6801452734941851,0.02244083148410494,0.010978184775094598,0.15903484317141733,0.046788582171552115,0.3260510605868157,0.9695191172559086,1.5454382267402034,1
46,B_full,UNI_glob,0.05,0.6399622890080002,0.6797146268487847,0.022396122886727137,0.01096440532960093,0.15935707227697846,0.05094466992384664,0.33456115838943223,0.969047035478565,1.5412960938896214,1
46,B_blind,Steck-a,,0.6998412040423047,0.7351574439479525,0.0316155922760985,0.014208049464497708,,0.0,0.0,0.0,,0
