seed,backbone,method,kstar,CatMRR,CatNDCG,R20,NDCG20,JS,LT20,Coverage,Gini,lensKLmax,n_sink
42,B_blind,BASE,,0.2974538552247622,0.38604366980227184,0.08111111158172389,0.035126455025301005,0.2878570669104754,0.001292027627020711,0.11617409994626544,0.9835358341450846,2.076818097345703,2
42,B_blind,SIT,0.25,0.3161973226044248,0.4001750463656844,0.08303977658540565,0.03600016109223687,0.2908605243382458,0.0013074438666180706,0.13121977431488446,0.9820910938314455,1.5117393664450098,1
42,B_blind,Steck-b,0.75,0.37305190501212304,0.4524906842660042,0.07511317064881366,0.032045744098492736,0.17203058512834232,0.0051758186027490785,0.1767866738312735,0.9704255421442272,1.7519108695375205,2
42,B_blind,UNI_mean,0.05,0.29729607451025014,0.38602690697408926,0.08125174129685116,0.0351744236031902,0.28755744674119366,0.0013470856219064103,0.11671144545943041,0.983535474626144,2.0806532174400507,2
42,B_blind,UNI_glob,2.0,0.30246324645311523,0.3971315322939635,0.07887891200705978,0.03440943478905867,0.27053730007970955,0.19047606948835877,0.23320795271359485,0.9677319817461891,2.127752459858838,2
42,B_full,BASE,,0.3932227200343235,0.46494306749743497,0.06613096984933149,0.02820821269348797,0.3373046847167287,0.013161430184731721,0.11391724879097259,0.9892636039892164,3.3574364237126435,1
42,B_full,SIT,0.1,0.3952626047884139,0.46583877275116325,0.06636062303454975,0.028364854657768317,0.3387786043261865,0.01325686404079794,0.11595916174099946,0.9890505804570173,2.9702788178026407,1
42,B_full,Steck-b,0.75,0.42347816125438814,0.4838394441981596,0.060791109747569724,0.02625174177093883,0.27698612344663337,0.028253560708082295,0.1753895754970446,0.9813862417616159,2.282110217729048,1
42,B_full,UNI_mean,0.05,0.39315081639307686,0.4649858224883647,0.0661278540868591,0.02821455951728048,0.33717646497284226,0.013141976360402834,0.11391724879097259,0.9892590943420461,3.357679602958128,1
42,B_full,UNI_glob,2.0,0.39824247022356907,0.47061089411629226,0.05633106298400759,0.024891919612320627,0.34120161764346474,0.32226435363242373,0.2569586243954863,0.9772486219032319,3.2365606374375826,1
42,B_blind,Steck-a,,0.5073814900795947,0.5944701394233322,0.07553571209692743,0.030652486070444584,,0.0,0.0,0.0,,0
43,B_blind,BASE,,0.2974538552247622,0.38604366980227184,0.08111111158172389,0.035126455025301005,0.2878570669104754,0.001292027627020711,0.11617409994626544,0.9835358341450846,2.231412147049424,2
43,B_blind,SIT,0.25,0.31656185940055864,0.4014547296480584,0.0828232267897228,0.03588348771663254,0.28941546748068486,0.0014906034632727466,0.1350886620096722,0.9820220973579183,1.5369944960486008,1
43,B_blind,Steck-b,0.75,0.3722474492295492,0.45141750257288343,0.07420753879381241,0.03173732743244783,0.17061885204851676,0.005414036193386982,0.17732401934443848,0.9701573025144787,1.7395584001397957,2
43,B_blind,UNI_mean,0.1,0.29770458846387005,0.38654298604946163,0.08130029355304093,0.035189720781466496,0.28688250889012307,0.001361400697907019,0.1169263836646964,0.9835111672168586,2.229175830056559,2
43,B_blind,UNI_glob,2.0,0.30246324645311523,0.3971315322939635,0.07887891200705978,0.03440943478905867,0.27053730007970955,0.19047606948835877,0.23320795271359485,0.9677319817461891,2.1096090871824313,2
43,B_full,BASE,,0.38502079911029363,0.45659701967731836,0.06503995347198595,0.027903572884729964,0.335149292036578,0.01585266501919658,0.1369156367544331,0.9883454023192086,2.7658257190156847,1
43,B_full,SIT,0.1,0.38685004292381103,0.4574166525700638,0.06531026877989132,0.027995626460390614,0.3368457794944478,0.016245779103878845,0.13917248790972594,0.9881306748392205,2.44137744608319,1
