dataset,backbone,seed,method,situation,n_requests,n_users,macroCatMRR,microCatMRR,n_cats_supported,low_support
nyc_tist,AFM,42,Steck-b,7,2981,799,0.306610032959581,0.2954330105507635,9,False
nyc_tist,FPMC,42,BASE,0,3146,757,0.2678501994804234,0.412381453723911,9,False
nyc_tist,FPMC,42,BASE,1,2974,695,0.2771881773788229,0.37901447601537364,9,False
nyc_tist,FPMC,42,BASE,2,1154,225,0.3638063413620018,0.48938499013618,7,False
nyc_tist,FPMC,42,BASE,3,3716,986,0.27538314322652424,0.38248103970879,9,False
nyc_tist,FPMC,42,BASE,4,254,72,0.4603330558790677,0.417023823834817,4,False
nyc_tist,FPMC,42,BASE,5,1531,433,0.336079619770381,0.3950014143270186,7,False
nyc_tist,FPMC,42,BASE,6,1946,457,0.35950787854420535,0.38719043362553784,7,False
nyc_tist,FPMC,42,BASE,7,2981,799,0.2977922693240714,0.3830843218845328,9,False
nyc_tist,FPMC,42,SIT,0,3146,757,0.22904204110634524,0.42673320822613303,9,False
nyc_tist,FPMC,42,SIT,1,2974,695,0.24277958430608665,0.3947003383529515,9,False
nyc_tist,FPMC,42,SIT,2,1154,225,0.30146258910278895,0.5502649506601972,7,False
nyc_tist,FPMC,42,SIT,3,3716,986,0.2528692421542112,0.41790854964899216,9,False
nyc_tist,FPMC,42,SIT,4,254,72,0.47208493805531987,0.4441891600019449,4,False
nyc_tist,FPMC,42,SIT,5,1531,433,0.32098689198167174,0.40729209531546373,7,False
nyc_tist,FPMC,42,SIT,6,1946,457,0.32462141514193094,0.3862736936167013,7,False
nyc_tist,FPMC,42,SIT,7,2981,799,0.2963683890947866,0.3874793125795864,9,False
nyc_tist,FPMC,42,Steck-b,0,3146,757,0.287322635201747,0.43029751823960616,9,False
nyc_tist,FPMC,42,Steck-b,1,2974,695,0.33849507478199325,0.41607616980083934,9,False
nyc_tist,FPMC,42,Steck-b,2,1154,225,0.3646721151605427,0.5713616693547853,7,False
nyc_tist,FPMC,42,Steck-b,3,3716,986,0.33121901915026564,0.405781383343155,9,False
nyc_tist,FPMC,42,Steck-b,4,254,72,0.42802646715265125,0.4185346535508647,4,False
nyc_tist,FPMC,42,Steck-b,5,1531,433,0.35966007315712234,0.42547324891421506,7,False
nyc_tist,FPMC,42,Steck-b,6,1946,457,0.37821066984061263,0.4176402100157744,7,False
nyc_tist,FPMC,42,Steck-b,7,2981,799,0.35322548073828386,0.41582015570626885,9,False
nyc_tist,SASRec,42,BASE,0,3146,757,0.29310275351420184,0.4441580589826421,9,False
nyc_tist,SASRec,42,BASE,1,2974,695,0.2997590353830752,0.40473968325004056,9,False
nyc_tist,SASRec,42,BASE,2,1154,225,0.3258387174375358,0.4610393398117044,7,False
nyc_tist,SASRec,42,BASE,3,3716,986,0.3016117370269044,0.432306090549864,9,False
nyc_tist,SASRec,42,BASE,4,254,72,0.4677558928869422,0.41838906166140993,4,False
nyc_tist,SASRec,42,BASE,5,1531,433,0.35763056060547477,0.434618619049084,7,False
nyc_tist,SASRec,42,BASE,6,1946,457,0.3541506719729221,0.38218482267702863,7,False
nyc_tist,SASRec,42,BASE,7,2981,799,0.2961165871744197,0.3978983095052502,9,False
nyc_tist,SASRec,42,SIT,0,3146,757,0.24747395719839538,0.44260265753521477,9,False
nyc_tist,SASRec,42,SIT,1,2974,695,0.2697821628720045,0.4191957591402354,9,False
nyc_tist,SASRec,42,SIT,2,1154,225,0.2892393578156314,0.518620658134048,7,False
nyc_tist,SASRec,42,SIT,3,3716,986,0.27795081529550597,0.44193638300413823,9,False
nyc_tist,SASRec,42,SIT,4,254,72,0.48701741972190205,0.44749432504119124,4,False
nyc_tist,SASRec,42,SIT,5,1531,433,0.35044234402230373,0.4456717708331923,7,False
nyc_tist,SASRec,42,SIT,6,1946,457,0.3399032597111948,0.39892125714899823,7,False
nyc_tist,SASRec,42,SIT,7,2981,799,0.29477326001935117,0.39803586501761634,9,False
nyc_tist,SASRec,42,Steck-b,0,3146,757,0.30633064255707426,0.4502323296942342,9,False
nyc_tist,SASRec,42,Steck-b,1,2974,695,0.33700207446428254,0.4300025278353582,9,False
nyc_tist,SASRec,42,Steck-b,2,1154,225,0.3386029359709281,0.5357625505848339,7,False
nyc_tist,SASRec,42,Steck-b,3,3716,986,0.3346542296991962,0.44365116052770914,9,False
nyc_tist,SASRec,42,Steck-b,4,254,72,0.4749169201141551,0.4446731007562655,4,False
nyc_tist,SASRec,42,Steck-b,5,1531,433,0.3786038669715048,0.4499068517729301,7,False
nyc_tist,SASRec,42,Steck-b,6,1946,457,0.377580325682596,0.424391878512958,7,False
nyc_tist,SASRec,42,Steck-b,7,2981,799,0.33795728977271916,0.42394894556711704,9,False
nyc_tist,B_blind,43,BASE,0,1139,217,0.2693455124304872,0.4752770510726202,7,False
nyc_tist,B_blind,43,BASE,1,3621,925,0.22394087280074043,0.22791265206084205,9,False
nyc_tist,B_blind,43,BASE,2,3009,715,0.22507371068333773,0.25144228601766205,9,False
nyc_tist,B_blind,43,BASE,3,1945,455,0.28217119487700176,0.356077881217598,7,False
nyc_tist,B_blind,43,BASE,4,2084,562,0.24610683766737962,0.24791327217634387,8,False
nyc_tist,B_blind,43,BASE,5,1277,328,0.26829517307037054,0.2497730231619705,7,False
nyc_tist,B_blind,43,BASE,6,1749,486,0.27617496121993745,0.3455961412498938,7,False
nyc_tist,B_blind,43,BASE,7,2878,695,0.21895602159781133,0.24542825735312723,9,False
nyc_tist,B_blind,43,SIT,0,1139,217,0.19300802502123932,0.5194976722791232,7,False
nyc_tist,B_blind,43,SIT,1,3621,925,0.24610316601959362,0.32598150981401675,9,False
nyc_tist,B_blind,43,SIT,2,3009,715,0.18272912463245242,0.3430480665368494,9,False
nyc_tist,B_blind,43,SIT,3,1945,455,0.21751270480305118,0.33501530365430815,7,False
nyc_tist,B_blind,43,SIT,4,2084,562,0.20645697796860057,0.2716773579765162,8,False
nyc_tist,B_blind,43,SIT,5,1277,328,0.26618519431120674,0.24533373994375496,7,False
nyc_tist,B_blind,43,SIT,6,1749,486,0.21882331603714597,0.3415208346432425,7,False
nyc_tist,B_blind,43,SIT,7,2878,695,0.20685949170555984,0.33789283765239664,9,False
nyc_tist,B_blind,43,Steck-b,0,1139,217,0.29259776598739673,0.5374297752516385,7,False
nyc_tist,B_blind,43,Steck-b,1,3621,925,0.29187230078516513,0.307584261242905,9,False
